Video ID,Likes,Time,Comment
dhAmMXCBIcg,0,2022-02-17T11:37:49Z,"Great review as always! I appreciate very much the way you share these &quot;different&quot; points of view that really helps people like me (normal devices users) to really look at what &quot;really matters&quot; when buying your next phone.<br>And by the way I&#39;m in the process of doing it....and, I&#39;m quite stuck. So here are my doubts, if anyone would drop a line...<br><br>I owned only 2 smartphones in my life: A Samsung S3 bought in 2012 and a Samsung S8 Plus bought in 2018 (few months after S9 was launched). This phone is awesome. Great camera, great display, great everything. I wouldn&#39;t change it yet but...it dropped one time more than it could resist and now the screen and the back are gone. Long gone. The display looks analog and glass debris  are falling...really bad. My fault. I should have kept in a decent case. So, good rule for the next one: keep it in a good case and maybe no more glass on the back at last.<br><br>I was waiting for the S21 FE (my wife bought a S20 FE, another great product!) but when 21FE came out my expectations dropped: 4 horrible colors, no SD and no 256 GB storage (only 128GB). It&#39;s slightly greater than S21 which is ok for me coming from S8 plus. Then S22 came out and I understood that S21/Plus price will fall soon...indeed. <br><br>Apparently S21 (256GB) is the phone that most meets my requirements. Honestly, I was thinking about the Plus version as I like the 6.7 inch display (same as S20 FE), very good for video, but as I said before I&#39;m going to stay away from glass back.<br><br>Alternatives to Samsung that can really be compared to S21/S21 Plus?<br>At the moment I&#39;m looking at the Motorola Edge 20 Pro...Opinions? Thanks!"
dhAmMXCBIcg,0,2022-02-15T21:56:42Z,"I&#39;m just now watching this, and it&#39;s sad that he didn&#39;t even understand why Samsung lowered the price. They lowered it because they thought with the S20 that they commanded sufficient market power to raise the price, however Apple laughed at them and left their prices the same. This made Samsung look terrible, so they had no choice but to go back to reasonable pricing.<br><br>Come on, now. Use some brainpower."
dhAmMXCBIcg,0,2022-02-15T17:23:20Z,Is this called 21 cuz iit was year 2021
dhAmMXCBIcg,0,2022-02-13T19:15:24Z,Over a year later and I came back for that intro
dhAmMXCBIcg,0,2022-02-12T15:32:26Z,I peeped the Jordan&#39;s 👀
dhAmMXCBIcg,0,2022-02-11T14:50:31Z,i really love your wallpaper on your s21 where can i get that same wallpaper because i can never find it? i actually have the s21 in the white color and i am loving it so far the only issue that i have is the software updates but overall its my favorite by the way i love how honest you are about the phone i basically watch your review everyday im a big fan and i will for sure subscribe to your channel
dhAmMXCBIcg,2,2022-02-11T12:26:22Z,Who else is watching this now because they are thinking of buying the s21 ultra for cheaper because the s22 is out now ?
dhAmMXCBIcg,0,2022-02-11T03:21:06Z,Was the screen not too small?
dhAmMXCBIcg,0,2022-02-10T01:46:17Z,Thank you for the translation into Arabic and all thanks and appreciation to you
dhAmMXCBIcg,1,2022-02-09T22:18:25Z,I&#39;m not usually a flagship phone person (coming from a series of moto Gs) but I just picked this up in early 2022 for $300... really solid deal and I&#39;m impressed with the hardware so far...
dhAmMXCBIcg,0,2022-02-09T17:20:04Z,Just upgraded on Google fi from note 20 5g. It&#39;s only $249 or $18 with trade in. I hate the bigger screen and phone. I needed something smaller. Hurting my arthritic thumb. Very fast nice phone.
dhAmMXCBIcg,1,2022-02-09T15:43:21Z,I hate I wasted my money on the piece of shit. It was supposed to have a good camera but every document I take a photo of comes out blurry so iv had to start using my 3 year old iPad for photos instead
dhAmMXCBIcg,2,2022-02-08T17:09:40Z,i have noticed that the zoom of the samsung s20 fe is better than the s21
dhAmMXCBIcg,1,2022-02-07T22:27:11Z,That intro..........
dhAmMXCBIcg,1,2022-02-07T01:14:57Z,Does 120 have noticeably battery loss?
dhAmMXCBIcg,0,2022-02-06T19:32:25Z,Which is Better Note 10 or S21 ?
dhAmMXCBIcg,0,2022-02-03T20:31:49Z,having to switch from huawei to samsung due to the google issues i haven&#39;t had samsung since the ace 2 so im excited to try all the new samsung looks and features
dhAmMXCBIcg,0,2022-02-03T02:41:32Z,"John pham try to kill le ,sstermund"
dhAmMXCBIcg,1,2022-01-31T10:15:16Z,I&#39;m upgrading to this from a G7. Hoping the extra dough gains me some better  reception and data speed. The Motorola has been great but the battery is starting to go and reception seems to be decreasing (maybe due to 5g expansion?). <br><br>The Samsung shined in software updates and networking capability over the rest of the pack. Definitely looking forward to the wireless charging.
dhAmMXCBIcg,0,2022-01-27T08:34:11Z,Teddy fresh purple!
dhAmMXCBIcg,0,2022-01-25T23:23:02Z,"Dont buy this phone, it hasn&#39;t been a year but the screen is laggy and the fingerprint sensor sucks, really sucks!"
dhAmMXCBIcg,1,2022-01-25T22:04:57Z,OH shit.. after watching some of this video... IT&quot;S nothing more than a commercial for samsung.  all your links are about KICKBACKS!!    shame on you taking a huge dump on your followers..   they took off the SD card slot so you have to PAY MORE MONEY FOR CLOUD SUBSCRIPTIONS and ALL of your info  pics and other things you keep on your phone are more vulnerable to hack or for the FBI and other government agencies to monitor... good luck with that..
dhAmMXCBIcg,0,2022-01-25T21:59:23Z,"I can save you all <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=642"">10:42</a>  of your life, The S21 is a huge turd and one giant step BACKWARDS !.................              Your welcome.."
dhAmMXCBIcg,0,2022-01-25T20:11:37Z,❤
dhAmMXCBIcg,0,2022-01-25T02:40:29Z,I got this as a free upgrade. Not a very techy guy but enjoying the phone. I find the 40x zoom to be hilariously unnecessary. Nothing to fancy and nothing cheap feeling. We will see how long it lasts.
dhAmMXCBIcg,0,2022-01-24T21:56:21Z,"Went with OnePlus Nord with my latest upgrade, then after a few months I thought...Why?! Having stuck with Samsung for years 😭 Keen on S21 but lower specs frightening me atm. Any comments appreciated 👍"
dhAmMXCBIcg,0,2022-01-23T16:09:12Z,s21 5g chap myself
dhAmMXCBIcg,0,2022-01-23T06:19:49Z,"the s21 ultra cameras are the noisiest among the top flagships. i have the exynos s21 ultra. before, i had the mate 40 pro. it had almost twice better cameras than s21U"
dhAmMXCBIcg,1,2022-01-22T15:40:12Z,It&#39;s finny that much older Samsung Galaxy S9+ has much better resolution than any of S21 phones.
dhAmMXCBIcg,0,2022-01-22T04:19:45Z,"S21 is having major mobile network issues, seems to be either from One UI update or issue with the actual antenna. Alot of people are experiencing issues and have been for a couple months. Samsung support says they cannot do anything but suggest sending in device.  They need to be recalled."
dhAmMXCBIcg,0,2022-01-20T18:35:00Z,What would you pick? a S21 or a Pixel 5? what are the pros and cons vs eachother?
dhAmMXCBIcg,0,2022-01-20T05:03:59Z,Nope...s20 is lighter
dhAmMXCBIcg,0,2022-01-18T14:02:05Z,"I find the settings are changing around by themselves. Anyone else have this happen? Audio settings change, so my phone would change from mute, to full volume, to vibrate, and back again constantly without my doing so, flashlight would turn on by itself at random, and wifi and Bluetooth turn on and off as well. Kinda odd ide be just sitting there and suddenly my light is on and I have no internet connection"
dhAmMXCBIcg,0,2022-01-18T13:06:32Z,The lack of expandable storage is a huge L. Times are changing :&#39;&lt;
dhAmMXCBIcg,2,2022-01-17T17:30:15Z,I dont buy it: you seem to be justifying their price drop for S21 yet there is no excuse NOT to have those extra features like SD card and MST on Ultra model
dhAmMXCBIcg,0,2022-01-17T10:44:07Z,using plastic instead of glass on a PHONE!!!!! is a good thing.
dhAmMXCBIcg,0,2022-01-16T15:30:56Z,"I have a question? I&#39;m in the market to get a samsung phone. But I&#39;m in a mix of what to get. The Note 20 Ultra or the S20 Ultra or S21plus. Now the S20 ultra and the Note 20 Ultra are refurbish.Can you advice, thank you"
dhAmMXCBIcg,0,2022-01-15T19:03:44Z,good job done bro
dhAmMXCBIcg,0,2022-01-14T23:40:46Z,why they removed the sd card slot 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️...and i don&#39;t care about refresh rate while watching a movie cuz when i do so i want my phone to be at maximum resolution (that has the most density) 🙂🙂🙂
dhAmMXCBIcg,1,2022-01-14T02:01:00Z,Wheres the LED light that says there&#39;s a new message or missed call or email?<br><br>They removed it didn&#39;t they? Idiots!!!!<br><br>I absolutely hate this phone. Its filled with so many useless crap options that ill never use. There was literally no difference between my s9 and s21. I deleted and stopped all the crap apps that were installed and the garbage options that they overloaded into the settings are all turned off. What the fuck samsung!!!!
dhAmMXCBIcg,0,2022-01-13T18:49:47Z,I really love your Daft Punk wall art... from a true fan!
dhAmMXCBIcg,1,2022-01-12T15:09:30Z,Teddy fresh? 🤣
dhAmMXCBIcg,0,2022-01-12T02:04:08Z,So the galaxy phone this year is a budget phone?
dhAmMXCBIcg,1,2022-01-10T04:19:36Z,No Headphone Jack. No Consideration Buying it.
dhAmMXCBIcg,0,2022-01-09T12:56:35Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg"">0:00</a> to <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=17"">0:17</a> how&#39;d he do dat?"
dhAmMXCBIcg,7,2022-01-08T18:14:22Z,"I upgraded recently from the s7 edge, cause it was starting to show its age l. I will say the leap in tech just in the processor and the refresh rates is noticeable. Everything loads insanely fast and os very responsive. The battery life is nuts and I would highly recommend this phone to any of my friends. Personally 128 gigs is more than enough space for me in a phone as I can&#39;t really see myself installing too many big spps aside from the occasional game"
dhAmMXCBIcg,0,2022-01-07T19:49:26Z,"So I&#39;ll be honest.  I am watching this on my Iphone 13 Pro Max.  It&#39;s a great phone, but I miss my little Samsung S21.  If only Samsung could run IOS.  Love the software but I miss Samsung."
dhAmMXCBIcg,0,2022-01-06T20:50:40Z,I got myself an S21 and I love it. Battery could be a bit better but yea other than that its pretty much a perfect deal.
dhAmMXCBIcg,0,2022-01-05T21:10:29Z,Plz do the s21 plus
dhAmMXCBIcg,1,2022-01-05T13:29:44Z,Thanks so much!  I really needed to understand why the price drop and what it would do.
dhAmMXCBIcg,1,2022-01-04T12:49:48Z,Phone is awesome.
dhAmMXCBIcg,1,2022-01-04T02:13:58Z,I love this phone!! Just wish it had a extra slot for a memory card. :(
dhAmMXCBIcg,0,2022-01-03T21:56:26Z,"I bought this phone now because i needed a competent android phone that has morst accessory support aka sammy. And i also bought this one because it was 30% off, so 790 bucks less than the ultra on january sale. So now i watch reviews to see what has changed since note 8 which was my last sammy. So i think i made the deal of the year on the sammy line lol"
dhAmMXCBIcg,0,2022-01-03T06:53:20Z,I love how the review is unbiased.<br><br>I personally prefer iPhones since they last long for me.<br><br>The samsung we get here are equipped with Exynos chip which does overheat often even when I’m not using it. Wastes a lot of battery…<br><br>Kinda looking forward to some S22 content soon.
dhAmMXCBIcg,0,2021-12-31T21:03:31Z,Looks like a fking spider..
dhAmMXCBIcg,0,2021-12-31T10:29:37Z,I don&#39;t like how u can&#39;t see when a message is read or when they&#39;re responding.  Boo
dhAmMXCBIcg,0,2021-12-30T19:17:01Z,sheeeeot! MY LGG6 has a PPI of 565!!!
dhAmMXCBIcg,1,2021-12-30T02:51:27Z,"Stumbled onto this channel.  Does this guy speak on old phones,  like the black berry. Like the ketone and the passport?<br>Just bring back the black berry😓"
dhAmMXCBIcg,1,2021-12-29T01:09:08Z,Great vid
dhAmMXCBIcg,0,2021-12-28T19:41:56Z,"Cell phone companies seem to make such a big deal about their cameras. When I want to take a really good photo, I use......an actual camera."
dhAmMXCBIcg,0,2021-12-27T17:51:18Z,"I&#39;ve been using Samsung S21 for a month now and it&#39;s great! I bought it for 700$ and I think it is wort that price. I considered buying iphone 12 mini, 12 or 13 mini, but i didn&#39;t do that cause I wouldn&#39;t experience all featuers of Apple&#39;s ecosystem since I don&#39;t like apple&#39;s pc-s or laptops, imo they are not worth the price, and their specifications are weak compared to self - built pc-s like mine. One feature of s21 complitely disqualified Iphones for me. 120hz refresh rate. The cheapest iphone that has it is 13 pro that costs 999$ or more. Using a phone with only 60hz refreshrate after using 120hz is teribble."
dhAmMXCBIcg,0,2021-12-27T09:09:43Z,Man where can I get ur keyboard T- SHIRTS  .... ITS  LIT💥
dhAmMXCBIcg,4,2021-12-26T06:14:01Z,Very informative video. I just upgraded from my S9 to the S21.  I was hesitant due to the lack of expandable storage. Dropping that really disappoints me with Samsung.  Hopefully the rest of the phones functions make up for that.
dhAmMXCBIcg,1,2021-12-24T20:01:11Z,But I feel that Samsung is better than iPhone
dhAmMXCBIcg,0,2021-12-24T20:00:39Z,Samsung is really doing a great Job.
dhAmMXCBIcg,0,2021-12-23T23:48:01Z,I really like how you don&#39;t talk down on any phone.. You really give a nice review on the phones you review..  Spending over a 1000 on  a phone is  a hard thing to swallow for most people.  Also most You Tubers like to push the flag ship phones only and talk down on anything but... Drives me crazy.  People have different needs so reivews like this are GREAT !
dhAmMXCBIcg,0,2021-12-23T20:52:16Z,I&#39;m deciding on whether to get the S21 or wait for the S22.  I&#39;m running an S10e. I need advice please.
dhAmMXCBIcg,0,2021-12-23T16:55:09Z,MKBHD. Is it just me or is the S21 screen not symmetrical?!?... I really think the top right ad left curves are not symmetrical. Bottom corners though... debatable. Who else better to ask for help with such a task hehe.<br><br>PLEASE LOOK INTO THIS... prove me wrong cos im going insane! Thanks.
dhAmMXCBIcg,0,2021-12-23T15:47:02Z,Can you pleas do a tutorial on all Samsung&#39;s valuable phones like you did on iPhone??
dhAmMXCBIcg,1,2021-12-23T11:23:04Z,20 - mentions to “it’s 200$ cheaper then last year’s“ <br>0   - mentions of the actual price of the device <br><br>Kinda suspicious
dhAmMXCBIcg,0,2021-12-22T17:05:47Z,Thank you so much for this video it helped me a lot and my life is better because of you thank you 😌😌😌😌😌🙏🙏❤️❤️
dhAmMXCBIcg,0,2021-12-21T07:03:22Z,its back should have been like s10.
dhAmMXCBIcg,0,2021-12-21T00:13:18Z,I went straight for the ultra <br>But I just returned it for the simple fact that it has curved edges 😓 damn it<br>Got the base model instead
